Trip_Distance,Type_of_Cab,Customer_Since_Months,Life_Style_Index,Confidence_Life_Style_Index,Destination_Type,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Gender,Cluster
3.1,3,7.0,2.53314,1,0,4.7175,0,37.0,45,60,1,2
43.85,1,7.0,2.79472,2,0,2.735,3,60.0,45,77,1,0
44.98,1,10.0,3.05012,0,1,4.3,0,66.0,45,62,1,2
23.97,1,10.0,2.77974,0,1,3.0925,1,49.0,56,102,0,1
106.75,2,4.0,3.39727,0,1,4.08125,0,55.0,50,66,1,0
62.95,2,10.0,3.00019,1,0,2.91875,0,66.0,48,84,1,0
47.04,2,10.0,2.81021,2,0,2.99875,1,45.0,51,83,0,0
29.62,4,10.0,2.45568,0,0,3.18375,0,56.0,45,64,1,2
60.79,4,10.0,2.86427,1,0,3.19125,1,37.0,50,79,0,0
74.33,0,10.0,2.85124,1,3,0.95875,2,106.0,49,77,1,1
30.38,0,10.0,2.92542,2,1,4.17,0,50.0,50,67,0,0
76.51,2,7.0,2.81279,1,0,3.21875,0,79.0,48,94,1,0
77.27,3,8.0,2.93418,1,1,1.69125,0,91.0,70,95,0,1
38.03,3,1.0,2.87384,1,1,2.74,0,103.0,50,70,1,2
24.6,1,5.0,2.59934,0,0,3.01625,1,50.0,47,68,1,2
47.46,4,3.0,3.262,0,0,3.8425,1,53.0,48,73,0,0
43.91,1,0.0,2.93688,0,1,2.56,0,65.0,51,76,0,2
20.95,1,10.0,2.59727,0,0,3.065,0,76.0,52,71,0,2
76.96,4,6.0,3.01953,2,0,1.71125,0,61.0,48,70,1,0
26.56,1,10.0,2.71968,1,0,2.78125,0,44.0,52,83,1,2
31.95,3,1.0,2.71691,0,0,2.85375,2,42.0,50,74,1,2
48.54,4,10.0,2.981,1,0,3.1775,0,78.0,57,85,1,1
26.66,2,10.0,2.69395,2,3,1.56,0,109.0,49,71,1,2
6.72,3,2.0,2.5787,0,0,2.7375,2,65.0,65,89,1,1
32.52,1,9.0,2.87607,0,1,3.2975,2,76.0,48,69,1,2
45.06,2,10.0,2.55118,1,0,3.69625,0,107.0,44,61,0,2
31.35,3,10.0,2.81919,1,0,3.69125,0,84.0,45,65,1,2
15.97,4,2.0,2.9153,1,3,2.395,0,52.0,53,68,0,2
33.51,2,4.0,2.69533,1,1,1.7475,0,39.0,60,101,1,1
90.95,2,7.0,3.00005,1,2,1.745,1,37.0,54,77,1,0
30.01,1,10.0,2.82712,0,2,2.96125,0,79.0,45,70,0,2
85.58,0,10.0,2.87661,1,0,3.0675,0,49.0,53,68,0,0
62.48,2,9.0,2.82313,2,1,3.51625,0,42.0,52,83,1,0
17.66,3,4.0,2.73591,0,10,3.985,1,57.0,48,65,1,2
35.93,2,0.0,2.81788,1,0,2.64375,0,61.0,65,110,1,1
19.41,2,4.0,2.60987,2,7,3.26,2,69.0,53,67,1,2
55.18,4,2.0,2.95611,0,1,2.60375,0,53.0,48,76,1,2
35.85,0,5.0,3.0393,0,1,4.03,0,49.0,48,91,1,2
37.15,3,2.0,2.785,2,0,4.375,0,72.0,47,69,1,2
56.98,4,10.0,3.19167,2,0,2.9725,0,40.0,65,98,1,1
71.22,1,0.0,2.71363,1,0,2.53875,0,35.0,48,85,0,0
35.77,2,0.0,2.95443,2,0,3.10625,0,41.0,48,118,1,1
48.65,2,3.0,2.93854,2,0,3.5675,0,65.0,47,72,1,0
92.22,2,10.0,3.08263,1,0,4.35625,0,32.0,55,84,1,0
64.77,2,10.0,2.92538,2,0,3.66625,0,76.0,48,71,0,0
37.0,3,10.0,2.91471,2,0,3.88,1,69.0,49,69,0,0
106.99,4,10.0,3.08233,2,0,3.8675,3,83.0,47,79,1,0
57.39,0,8.0,2.84393,0,0,1.09375,0,98.0,48,86,1,1
59.21,0,10.0,2.79137,1,0,3.2875,1,33.0,48,73,1,0
45.44,0,10.0,2.59092,1,0,1.4825,0,44.0,53,67,1,2
58.94,1,9.0,3.07536,0,1,3.7625,0,69.0,47,70,1,0
17.24,0,3.0,2.95587,2,0,3.21,0,77.0,58,113,1,1
61.47,4,2.0,2.95009,2,0,3.505,2,40.0,53,70,1,0
85.24,2,9.0,2.93248,1,0,3.535,1,92.0,48,75,1,0
77.58,1,8.0,3.28338,0,4,4.21125,0,34.0,51,78,1,0
85.76,3,1.0,2.96336,1,0,3.12375,1,43.0,48,69,0,0
36.85,0,7.0,3.07677,1,1,4.46125,0,45.0,57,69,1,0
12.93,0,10.0,2.99899,0,4,3.5525,2,79.0,51,76,0,2
29.42,2,7.0,2.83742,2,0,3.40375,0,49.0,51,67,0,0
41.64,1,10.0,2.92561,0,0,1.7825,1,59.0,52,70,1,2
36.12,2,1.0,2.78431,1,0,1.145,1,49.0,57,81,0,1
30.81,3,10.0,2.70609,0,0,2.81875,0,62.0,51,65,1,2
48.19,4,1.0,2.85189,1,0,3.72375,4,77.0,57,133,1,1
61.01,3,6.0,2.61129,0,0,1.9175,0,86.0,51,74,1,2
36.19,0,8.0,3.112,0,1,4.12875,1,101.0,55,84,1,1
23.6,1,7.0,2.51949,2,2,2.045,0,84.0,47,61,1,2
91.67,4,1.0,2.97082,1,0,3.245,1,85.0,58,89,0,1
74.34,0,7.0,2.83267,1,0,2.8525,1,53.0,56,83,0,1
36.07,2,5.0,2.94777,2,0,3.815,0,64.0,47,69,1,0
31.61,3,3.0,2.84998,1,0,2.99875,1,54.0,48,75,1,2
9.7,0,9.0,2.61358,2,0,4.08625,2,51.0,43,59,1,2
24.31,0,3.0,2.52702,1,0,4.7725,0,76.0,45,60,1,2
56.65,0,10.0,3.11326,1,3,3.91375,0,67.0,47,85,0,0
27.08,2,10.0,2.90549,2,2,3.4425,2,80.0,46,76,0,0
6.59,2,10.0,2.9153,1,3,4.73375,0,32.0,43,63,1,2
5.5,1,10.0,2.80508,0,0,3.36875,1,45.0,50,75,1,2
79.02,1,10.0,2.77624,2,0,1.3125,1,54.0,52,87,1,1
47.42,2,3.0,2.97432,0,0,1.86,1,68.0,52,65,1,2
23.67,0,9.0,2.87298,0,4,3.70875,0,38.0,47,65,1,2
45.78,0,3.0,2.97901,2,0,2.9225,0,50.0,54,78,1,0
31.76,2,10.0,2.74945,1,1,3.40125,1,31.0,52,76,0,2
21.68,2,4.0,3.00832,1,3,2.41375,2,56.0,50,87,1,1
28.57,0,10.0,2.63643,0,0,4.11375,1,41.0,54,87,0,2
63.36,4,0.0,3.16197,1,0,2.33875,1,65.0,60,89,1,1
13.91,0,2.0,2.97643,0,0,3.3625,0,82.0,58,107,1,1
55.32,1,10.0,2.99903,2,0,4.02625,0,66.0,45,61,1,0
17.47,2,10.0,2.86274,1,0,2.40375,0,99.0,49,102,1,1
33.44,0,5.0,2.66758,1,1,3.07375,0,49.0,55,77,1,2
30.49,2,6.0,2.97447,2,0,2.53625,1,66.0,51,89,1,1
41.41,1,4.0,2.86468,0,0,3.10375,0,76.0,48,72,1,2
18.11,2,2.0,2.48551,0,1,2.875,0,47.0,54,74,1,2
45.31,1,10.0,2.8243,0,1,2.66625,1,68.0,47,81,1,2
37.38,1,10.0,2.96399,1,0,3.56,0,36.0,53,80,0,0
52.83,2,5.0,2.61146,1,0,3.63375,1,42.0,55,100,1,1
37.15,0,8.0,2.5457,1,0,0.9625,2,75.0,50,74,1,2
74.64,3,3.0,2.95789,2,3,2.37125,0,70.0,51,68,1,0
22.49,2,3.0,2.57511,2,0,2.375,3,86.0,51,79,1,2
21.61,4,10.0,2.90922,2,0,2.60875,1,39.0,52,73,1,0
23.14,0,7.0,2.97692,0,3,3.83375,0,85.0,46,67,0,2
37.36,1,3.0,2.85107,0,0,3.47375,0,93.0,53,75,0,2
43.14,4,7.0,2.71898,1,1,2.39375,2,93.0,62,93,1,1
30.08,3,5.0,3.22944,1,0,3.26875,4,50.0,49,71,1,0
30.18,4,5.0,2.5069,0,0,1.65375,0,34.0,47,71,1,2
56.19,3,10.0,2.90603,0,4,3.96125,1,45.0,51,85,1,0
16.33,2,9.0,3.0918,2,3,4.37375,2,49.0,47,69,1,0
25.61,3,8.0,2.71589,0,0,4.1025,0,48.0,48,68,1,2
77.09,2,10.0,2.92549,2,0,3.31375,1,75.0,57,80,1,0
62.81,2,5.0,3.43899,2,0,4.00125,0,36.0,60,89,1,0
21.1,2,4.0,2.95044,1,0,4.105,0,97.0,47,90,1,2
31.48,2,10.0,2.96794,2,1,2.515,1,35.0,58,86,0,1
44.99,3,5.0,3.08358,0,11,2.8775,3,35.0,48,76,1,2
38.34,1,0.0,2.81991,2,0,3.175,0,36.0,50,72,1,2
60.26,1,4.0,2.81148,1,0,2.70375,4,41.0,58,109,1,1
31.33,2,10.0,2.72268,2,4,0.2575,2,36.0,55,81,1,1
24.23,3,10.0,2.97793,2,3,4.91,1,33.0,46,70,0,0
54.11,3,9.0,2.95745,2,0,2.0225,1,88.0,52,73,1,0
15.03,2,3.0,2.65692,1,0,3.02375,3,40.0,50,69,1,2
48.01,4,7.0,2.81487,2,0,2.6925,2,37.0,46,59,0,0
93.76,3,10.0,2.82865,1,0,1.13375,1,62.0,53,79,1,1
47.42,1,4.0,2.60354,2,0,3.635,0,66.0,46,64,1,2
31.63,3,5.0,2.79784,1,0,3.44875,0,37.0,49,63,0,2
43.27,2,1.0,2.98965,1,0,3.12625,3,85.0,52,82,0,1
45.01,0,0.0,2.77754,2,0,3.44375,0,39.0,49,71,0,2
32.88,1,3.0,2.59167,2,0,2.1425,0,75.0,49,67,0,2
45.12,0,10.0,2.85618,2,0,3.0275,0,36.0,60,91,0,1
35.09,1,10.0,2.65516,1,0,2.8025,0,76.0,45,67,0,2
11.2,4,6.0,2.74897,0,0,3.37875,0,108.0,49,67,1,2
24.67,2,5.0,3.17445,0,1,4.16875,2,47.0,47,77,1,2
73.05,4,1.0,2.88048,1,0,1.0775,0,57.0,54,68,1,0
36.01,2,0.0,2.99931,2,0,3.77875,2,79.0,64,108,1,1
26.04,1,6.0,2.78255,0,0,3.13375,0,57.0,58,91,0,1
35.62,2,7.0,2.54485,2,1,3.105,2,72.0,48,61,1,2
17.78,4,7.0,2.61597,2,0,4.5425,1,73.0,46,57,1,2
30.03,0,10.0,2.92568,1,0,4.00625,0,67.0,53,81,1,0
56.21,2,0.0,2.76936,2,0,2.39125,1,95.0,55,83,0,1
55.64,3,7.0,2.69456,1,2,3.71625,0,58.0,46,62,1,2
48.68,2,7.0,3.07679,2,1,3.3125,1,52.0,53,76,0,0
44.93,3,1.0,2.85502,0,0,2.4475,2,59.0,51,98,1,1
15.67,2,3.0,2.53556,2,1,3.1525,0,112.0,48,66,1,2
36.03,1,4.0,3.25114,2,1,3.23875,1,44.0,61,110,1,1
69.66,4,1.0,3.16001,1,1,3.5775,2,52.0,61,93,0,1
36.11,0,10.0,3.09482,0,1,2.77625,0,60.0,55,83,1,1
37.2,1,0.0,2.78347,0,0,3.1775,1,68.0,46,58,0,2
65.58,2,10.0,2.70005,2,0,2.6775,0,40.0,54,88,1,1
18.0,1,10.0,2.89891,2,6,4.0325,0,39.0,48,82,1,2
35.82,2,1.0,2.54234,2,0,2.69375,0,54.0,53,70,1,2
3.57,0,9.0,2.47384,2,0,3.625,0,78.0,44,57,1,2
33.34,3,7.0,2.52554,2,11,4.26875,0,46.0,46,62,1,2
31.15,2,3.0,2.71053,1,1,4.3775,1,49.0,47,62,1,2
21.64,2,6.0,2.81501,1,0,2.37625,4,74.0,64,100,1,1
75.92,2,10.0,2.84082,1,2,1.53125,0,34.0,56,88,1,1
61.16,2,0.0,2.78469,1,1,3.23,1,74.0,51,68,1,2
17.34,1,6.0,2.97877,0,0,3.58875,0,76.0,47,60,0,2
27.3,0,6.0,2.85178,0,0,3.04125,0,51.0,52,74,1,2
17.68,2,1.0,2.24368,2,3,4.29125,1,94.0,47,60,0,2
41.19,3,5.0,2.8285,2,2,2.2625,1,52.0,53,71,1,0
41.55,3,6.0,3.20281,2,2,3.80875,0,57.0,48,74,1,0
106.87,3,8.0,3.17736,2,0,3.60875,2,92.0,49,73,0,0
16.92,4,10.0,2.9558,0,10,3.6,1,63.0,46,73,0,2
79.8,0,5.0,2.99129,2,0,3.17875,1,78.0,66,88,0,1
26.19,0,10.0,2.65493,1,0,3.33,1,106.0,46,70,1,2
29.11,3,3.0,2.90651,1,1,3.44125,2,62.0,55,83,0,1
23.85,1,3.0,2.53542,2,1,1.4275,1,85.0,53,76,1,2
17.38,2,0.0,3.11068,0,3,3.23625,0,52.0,57,90,1,1
64.89,3,1.0,3.25641,0,0,1.9475,1,66.0,56,83,1,1
107.45,3,10.0,3.17692,1,0,2.74625,2,89.0,57,76,0,0
35.01,2,10.0,2.91978,1,0,0.92,0,32.0,48,94,0,1
30.87,1,3.0,3.57463,0,2,3.84375,4,39.0,53,93,1,1
76.93,3,10.0,2.92298,1,1,1.27625,0,54.0,52,76,1,0
72.84,2,0.0,2.98052,1,0,1.92875,0,40.0,62,90,1,1
12.34,2,2.0,2.81479,0,2,3.0125,2,82.0,50,91,1,2
74.66,4,10.0,2.81794,1,0,3.23,0,78.0,55,86,0,0
72.5,3,10.0,2.70918,2,0,1.86375,0,91.0,48,74,1,0
17.14,2,9.0,2.74698,1,7,3.1675,4,63.0,51,72,0,2
22.18,1,7.0,2.77649,0,0,3.395,0,75.0,44,70,0,2
35.39,1,6.0,2.62233,0,1,2.0825,0,36.0,52,76,1,2
24.27,0,1.0,2.85012,0,2,3.55375,2,65.0,51,84,0,2
61.0,4,3.0,2.66247,0,0,1.16,1,48.0,56,74,1,1
93.25,2,10.0,3.35197,2,0,3.6825,2,78.0,53,85,1,0
31.15,0,10.0,2.74233,2,0,2.89375,1,57.0,45,63,1,2
57.31,1,10.0,3.00329,2,1,4.1675,0,43.0,46,64,1,0
7.17,2,7.0,2.84249,1,4,1.84125,4,54.0,51,77,0,2
66.15,2,10.0,2.84839,1,0,4.535,1,53.0,45,70,0,0
17.62,1,6.0,2.50711,0,2,2.64625,1,103.0,52,82,1,2
17.46,0,10.0,2.60895,0,7,2.665,2,103.0,50,76,0,2
36.57,1,6.0,2.68623,0,0,3.69,0,74.0,48,65,0,2
61.18,0,2.0,2.87037,2,1,2.97,0,92.0,50,68,0,0
31.89,4,7.0,2.84846,1,2,4.57625,4,59.0,43,63,1,2
59.33,2,3.0,2.92193,0,0,3.6825,1,43.0,48,73,0,0
55.88,1,1.0,2.77844,0,0,2.6,1,61.0,55,91,1,1
35.18,1,1.0,2.99584,1,0,3.4275,3,63.0,51,86,0,1
34.28,3,10.0,2.81218,2,1,1.8175,0,38.0,62,87,1,1
96.0,2,10.0,2.93671,2,1,3.3875,0,34.0,48,65,1,0
21.1,1,10.0,2.8783,2,0,3.1525,1,73.0,51,94,1,1
40.76,1,2.0,2.78402,1,1,3.4275,0,73.0,52,100,0,1
53.62,1,10.0,3.15672,0,0,4.33,0,66.0,48,73,1,0
109.1,1,10.0,3.01979,1,0,2.20875,0,38.0,59,96,1,1
46.18,1,3.0,3.16404,0,0,3.84375,0,43.0,50,70,1,0
27.98,4,5.0,2.58571,1,0,2.335,2,37.0,51,88,1,1
14.15,0,4.0,2.9958,0,4,2.73375,0,70.0,50,79,1,2
19.83,0,10.0,2.77453,0,1,4.32,0,107.0,53,79,0,2
75.25,2,9.0,3.0902,2,0,2.9475,0,111.0,53,71,0,0
14.2,3,6.0,2.60064,0,0,1.55375,0,94.0,51,66,1,2
107.75,1,10.0,2.951,1,0,3.23625,1,66.0,53,97,1,0
17.54,4,1.0,2.40753,2,8,4.0875,1,37.0,43,56,1,2
45.51,3,10.0,2.91481,1,0,3.74625,0,56.0,49,72,0,0
58.75,0,2.0,2.77635,0,0,3.3625,0,49.0,53,78,1,2
29.29,2,8.0,2.7853,0,0,2.095,1,80.0,58,76,1,1
55.96,1,10.0,2.8801,2,1,3.3075,0,52.0,52,88,1,0
63.7,4,5.0,3.01883,1,0,4.47875,1,92.0,48,73,1,0
49.24,1,10.0,2.79289,1,2,2.88375,0,38.0,55,75,1,0
28.67,3,6.0,2.69616,0,1,2.8575,0,61.0,47,63,1,2
108.02,3,2.0,2.98986,1,0,2.4475,1,56.0,54,78,0,0
25.4,0,9.0,2.87017,0,0,3.91,0,79.0,51,84,0,2
29.75,3,5.0,2.79154,1,0,4.07,0,39.0,56,94,0,1
23.38,1,8.0,2.74684,1,0,2.0875,2,69.0,47,90,0,1
18.02,4,1.0,2.92797,0,0,2.7675,0,39.0,63,84,1,1
86.75,1,0.0,3.13262,1,1,2.70875,0,49.0,57,84,0,0
60.02,0,10.0,2.74087,1,1,3.0425,1,48.0,53,86,1,1
17.47,2,4.0,2.7939,0,2,4.55625,0,56.0,47,66,1,2
106.85,2,9.0,3.08999,1,0,0.79,1,96.0,48,68,1,0
37.77,3,8.0,2.69897,1,0,1.0425,1,110.0,49,83,0,1
109.02,3,10.0,2.9404,1,0,2.28,0,78.0,50,72,1,0
47.82,3,0.0,3.30047,1,7,3.96125,0,32.0,57,91,0,0
79.56,0,7.0,2.96457,1,0,3.52,0,64.0,51,75,1,0
29.09,2,7.0,2.69057,2,0,3.41625,2,48.0,49,77,0,2
30.98,4,2.0,2.97539,1,0,3.17,0,41.0,51,79,1,0
6.45,3,7.0,3.0809,2,8,3.38125,2,74.0,55,74,1,2
54.32,2,9.0,2.78465,1,0,1.75625,0,64.0,59,75,0,1
71.36,2,10.0,2.74326,1,1,2.72375,0,68.0,54,80,0,0
73.1,2,10.0,2.98887,1,0,3.69875,0,61.0,45,75,1,0
8.18,3,7.0,2.679,0,2,2.61875,1,50.0,46,60,1,2
92.32,0,10.0,3.26859,1,0,3.5725,2,48.0,54,82,1,0
108.84,0,3.0,3.0149,1,0,2.925,3,60.0,49,91,1,0
67.63,0,1.0,3.00303,1,0,1.85125,1,46.0,50,75,1,0
43.75,2,9.0,2.89128,1,0,2.915,1,40.0,59,87,0,1
35.83,0,3.0,2.89854,0,0,4.04125,0,38.0,60,94,1,1
49.43,1,10.0,2.85041,2,2,3.52375,1,76.0,47,63,1,0
20.24,0,1.0,2.42677,2,0,1.6775,2,66.0,48,63,1,2
49.69,1,6.0,2.6585,2,0,2.36375,1,106.0,50,67,1,2
98.84,1,8.0,2.97634,2,0,2.4625,0,74.0,50,81,1,0
66.88,3,10.0,2.72341,1,0,1.4325,0,43.0,54,78,1,1
50.64,0,10.0,2.90818,2,1,3.33,1,53.0,51,78,1,0
75.74,0,2.0,2.99761,1,1,1.615,0,39.0,56,92,1,1
29.19,2,0.0,2.68279,0,1,2.365,3,94.0,64,79,1,1
55.01,1,4.0,2.92363,0,0,3.1625,0,79.0,56,66,1,2
60.11,0,7.0,3.25634,2,0,4.085,0,63.0,50,79,1,0
18.21,1,10.0,2.8185,0,0,2.55,1,77.0,45,67,1,2
107.4,0,10.0,2.95783,2,0,2.8775,1,103.0,51,73,1,0
43.19,2,10.0,2.91808,0,0,3.835,1,37.0,51,73,0,0
76.17,1,10.0,2.9504,2,0,1.60875,0,36.0,54,94,0,1
36.17,1,2.0,2.80978,0,1,3.56,0,51.0,48,60,1,2
48.27,4,10.0,2.72786,2,0,0.63875,0,43.0,52,79,1,1
65.26,4,10.0,2.77407,2,3,1.925,4,80.0,51,96,0,1
31.83,0,10.0,2.83857,0,0,2.7,2,72.0,59,83,1,1
18.44,3,5.0,2.9569,0,0,2.69625,0,95.0,46,80,1,2
76.91,1,3.0,2.87931,2,1,2.48375,0,61.0,54,78,0,0
22.26,3,10.0,2.77307,0,0,2.8475,1,53.0,44,75,1,2
38.0,0,5.0,3.04017,0,1,3.5325,0,44.0,54,77,1,2
14.47,1,8.0,2.78254,2,3,3.6725,3,48.0,46,64,0,2
13.15,1,6.0,2.77157,0,6,2.32,0,83.0,52,71,1,2
55.95,4,0.0,3.24485,1,5,2.07125,0,32.0,52,69,0,0
27.91,3,0.0,2.55582,1,10,1.85375,1,75.0,49,71,0,2
23.42,4,10.0,2.77803,0,1,3.58,2,101.0,55,91,0,1
19.11,3,6.0,2.63661,2,1,1.4,1,32.0,48,84,1,2
5.82,2,5.0,2.77327,0,7,2.535,0,47.0,51,75,1,2
38.0,1,10.0,2.85102,0,0,2.085,0,33.0,57,67,1,1
10.42,2,2.0,2.42249,0,1,2.11,1,71.0,59,87,1,1
23.71,1,10.0,2.5639,0,0,3.62125,1,82.0,48,74,1,2
27.83,1,2.0,2.66164,2,1,3.37,0,92.0,50,85,0,2
60.74,2,3.0,2.99506,2,4,2.62,0,40.0,56,82,1,0
40.88,2,10.0,2.84414,1,5,4.76,0,74.0,45,73,1,2
93.7,3,10.0,3.14674,1,0,3.63,1,31.0,79,113,1,1
31.73,0,10.0,2.9816,2,9,4.40125,2,58.0,52,78,1,0
29.23,3,7.0,2.69585,0,0,2.68375,2,74.0,46,66,1,2
45.83,1,10.0,3.02655,2,0,3.445,3,57.0,50,80,0,0
61.83,3,9.0,2.86073,0,10,3.21625,1,82.0,45,66,0,2
23.53,1,0.0,2.58976,2,0,2.5775,0,39.0,47,73,1,2
109.18,1,10.0,3.39965,1,1,3.90875,0,48.0,49,68,1,0
62.82,2,10.0,2.85853,2,0,2.875,3,68.0,51,68,1,0
9.56,2,1.0,2.9008,0,8,3.5425,0,102.0,60,97,1,1
13.42,2,2.0,3.06497,0,1,2.4825,3,47.0,56,96,1,1
23.28,4,9.0,2.70084,1,3,1.2025,0,62.0,50,81,0,2
15.59,1,5.0,3.19971,1,6,4.7975,0,32.0,50,88,1,0
18.9,4,0.0,2.67538,1,3,2.17625,2,50.0,46,63,1,2
55.58,0,3.0,2.89765,0,3,2.1875,1,50.0,65,96,1,1
29.04,1,10.0,2.68644,2,0,3.22125,1,45.0,49,72,1,2
51.72,2,0.0,2.6072,0,0,1.325,1,47.0,47,67,0,2
63.93,3,10.0,2.73388,2,0,2.84,0,88.0,45,63,0,0
24.62,0,5.0,2.48157,2,0,0.47,0,88.0,60,83,1,1
61.63,0,10.0,2.95616,2,0,1.85625,0,74.0,50,88,0,0
41.86,4,10.0,3.06373,1,1,4.0725,0,45.0,60,90,1,1
36.3,4,7.0,2.70685,2,0,3.15125,0,82.0,59,78,0,1
30.09,1,10.0,3.00707,1,0,3.76875,0,88.0,56,89,1,1
15.38,0,0.0,2.86316,2,1,2.49,1,111.0,52,101,0,1
101.42,2,10.0,2.89216,1,0,3.72,2,95.0,51,69,1,0
50.01,1,10.0,2.84752,0,0,2.4875,1,43.0,51,85,1,1
34.17,1,0.0,3.07934,2,1,3.75625,2,74.0,53,74,1,0
66.15,0,1.0,3.35123,2,2,3.1675,0,89.0,57,85,1,0
56.75,2,10.0,2.59172,0,1,2.86625,0,52.0,51,69,1,2
37.07,2,10.0,2.82769,0,0,2.085,1,34.0,53,68,1,2
10.52,2,1.0,3.05408,0,0,4.0,0,39.0,47,81,1,2
44.82,1,10.0,2.82206,1,0,1.24875,1,45.0,60,89,1,1
23.78,1,0.0,2.51146,1,1,1.44125,5,85.0,64,91,1,1
17.03,2,2.0,2.73636,1,0,3.5175,2,40.0,57,79,0,1
38.74,2,6.0,2.75089,0,1,2.8975,1,36.0,58,89,1,1
34.57,3,10.0,2.5047,2,2,3.56,0,46.0,53,69,0,2
30.95,2,5.0,2.95845,2,1,2.64,4,94.0,53,79,1,1
29.78,1,1.0,2.53764,0,1,2.99,1,103.0,57,75,0,2
30.29,1,1.0,2.60738,0,0,3.19625,0,75.0,58,87,1,1
87.28,0,10.0,3.3787,2,3,3.5925,0,61.0,59,87,1,0
9.41,0,10.0,2.79957,1,1,4.5425,0,86.0,46,60,1,2
20.63,4,10.0,2.63349,0,0,2.375,2,56.0,51,87,1,1
7.54,1,3.0,2.58698,0,0,1.415,0,70.0,49,68,1,2
109.09,4,7.0,3.05855,1,0,3.355,0,49.0,52,77,1,0
24.67,2,1.0,2.69543,0,1,2.7925,0,71.0,52,72,0,2
56.25,3,4.0,2.79276,2,5,4.5925,0,74.0,46,70,1,0
62.05,0,9.0,2.77627,2,2,4.78,0,47.0,50,69,0,0
26.85,2,10.0,2.50918,0,0,1.735,1,54.0,55,78,1,1
35.78,2,6.0,2.81113,1,0,3.06375,1,113.0,52,65,1,2
36.86,3,2.0,2.74235,2,0,2.935,1,101.0,53,91,0,1
67.54,0,10.0,3.17492,1,0,2.32625,0,63.0,62,95,1,1
6.38,3,1.0,2.35093,0,2,1.485,0,52.0,46,64,1,2
40.17,3,10.0,2.62781,2,0,3.14625,0,85.0,49,83,1,2
16.68,0,1.0,2.59173,0,0,4.06,0,58.0,43,56,1,2
29.28,1,10.0,2.99861,2,1,3.51625,0,56.0,52,89,1,0
24.25,2,9.0,2.64929,0,1,1.65625,1,59.0,48,68,1,2
92.5,0,10.0,2.96025,1,0,2.20875,2,51.0,61,94,0,1
35.99,3,0.0,2.80861,0,0,2.57875,0,31.0,48,71,1,2
109.17,2,6.0,2.90582,1,0,1.51625,0,37.0,64,93,0,1
11.33,2,1.0,2.47311,0,0,3.585,0,45.0,48,62,1,2
107.91,4,3.0,3.25614,2,2,3.87,2,71.0,59,101,0,0
23.65,2,5.0,2.53321,0,0,2.3525,2,85.0,58,75,1,2
34.54,4,6.0,2.61977,2,1,1.2675,4,46.0,70,95,0,1
60.48,3,9.0,2.92462,1,1,1.775,0,34.0,47,71,1,0
47.53,1,8.0,2.84262,1,1,1.48,1,70.0,54,84,1,1
14.79,2,4.0,2.74785,0,1,3.12375,0,35.0,56,78,0,2
108.28,4,1.0,3.01819,1,0,2.84,5,45.0,57,91,1,1
74.9,3,10.0,2.79796,1,1,3.1125,2,106.0,54,99,1,1
44.66,2,5.0,2.91523,0,0,2.44375,1,54.0,60,84,0,1
38.2,4,6.0,2.62682,1,0,3.6,0,106.0,47,62,1,2
58.99,2,10.0,2.88014,2,0,3.84375,2,39.0,64,99,1,1
9.12,2,10.0,2.80446,2,2,2.9475,2,42.0,53,83,1,1
49.8,0,4.0,3.01296,1,0,2.4775,4,90.0,58,139,0,1
9.54,1,4.0,2.93365,2,3,3.06375,0,45.0,51,70,1,2
29.49,2,2.0,3.01736,0,1,2.5325,0,60.0,55,81,1,1
13.59,2,10.0,2.80022,0,0,2.41375,0,52.0,45,66,0,2
74.73,3,3.0,3.17418,2,1,3.8425,1,55.0,56,87,1,0
46.74,2,10.0,2.95055,1,0,3.85,2,54.0,61,78,1,1
16.39,1,4.0,2.96116,1,0,4.34125,3,67.0,48,79,0,2
47.67,3,8.0,2.69276,2,2,1.79875,1,43.0,49,77,0,0
45.67,3,10.0,2.60607,1,1,1.28,3,108.0,59,84,1,1
75.02,4,7.0,3.0021,2,0,4.01625,0,72.0,58,98,0,0
72.22,2,2.0,2.86578,1,1,2.6475,0,68.0,52,75,1,0
14.24,1,2.0,2.38596,0,1,1.4325,0,63.0,58,75,1,2
60.12,4,2.0,2.88725,1,0,1.505,3,92.0,55,75,1,1
32.38,2,3.0,2.72532,2,1,2.75,1,67.0,52,89,1,1
87.41,0,10.0,3.1466,2,1,2.68375,1,71.0,53,87,1,0
13.53,1,0.0,2.77376,0,6,3.615,0,30.0,54,83,0,2
56.5,0,10.0,2.92738,0,0,2.205,0,35.0,56,93,0,1
23.4,0,0.0,2.6271,0,1,3.68,0,84.0,48,64,0,2
35.94,3,10.0,2.93417,0,1,2.685,0,58.0,53,73,1,2
56.46,2,10.0,2.79552,2,0,3.22875,1,44.0,50,85,1,0
50.34,2,7.0,2.95279,1,2,2.30625,0,89.0,52,71,0,0
78.27,0,8.0,3.03424,2,1,3.1875,0,71.0,50,65,0,0
50.2,0,2.0,3.26747,0,1,3.39875,0,37.0,53,84,0,0
73.68,2,6.0,2.80389,2,0,2.43125,0,42.0,50,67,0,0
16.94,2,2.0,2.69534,2,0,3.98,0,46.0,46,63,0,2
